year,meeting_number,speaker,party,sentence
2019,37,(Karina Adsbøl (DF),DF,"Der har været en underfinansiering, og så har der efterfølgende været nogle puljer, som kommunerne så har brugt til at lappe de steder, hvor der ellers har været besparelser."
2019,37,(Karina Adsbøl (DF),DF,"Så derfor skal jeg bare høre, om fru Karina Adsbøl ikke kan bekræfte, at den kommuneaftale, der er lavet i år, jo samlet set giver et langt større løft til den kommunale velfærd, end de kommuneaftaler, der blev indgået i tidligere år, har givet?"
2019,37,(Karina Adsbøl (DF),DF,Første næstformand
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Der er ikke stillet ændringsforslag.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Ønsker nogen at udtale sig?
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,"Da det ikke er tilfældet, er forhandlingen sluttet."
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,"Jeg foreslår, at lovforslaget går direkte til tredje behandling uden fornyet udvalgsbehandling."
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,"Hvis ingen gør indsigelse, betragter jeg det som vedtaget."
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Det er vedtaget.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Det næste punkt på dagsordenen er: 14)
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,2. behandling af lovforslag nr. L 154: Forslag til lov om ændring af straffeloven.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,(Strafskærpelse for forbrydelser med baggrund i offerets handicap).
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Af justitsministeren (Nick Hækkerup).
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,(Fremsættelse.2021.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,1.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,behandling.2021.
2020,92,Forhandling Formanden (Henrik Dam Kristensen),S,Betænkning.2021).
2022,63,Lotte Rod (RV),RV,"Får den her undersøgelse så regeringen til at gøre noget nyt, andet end det, vi allerede har aftalt, og som ministeren nævnte før?"
2019,32,Formanden (Henrik Dam Kristensen),S,Der er ikke mere at foretage i dette møde.
2019,32,Formanden (Henrik Dam Kristensen),S,"Folketingets næste møde afholdes i morgen,,."
2019,32,Formanden (Henrik Dam Kristensen),S,"Jeg henviser til den dagsorden, der fremgår af Folketings hjemmeside."
2019,32,Formanden (Henrik Dam Kristensen),S,Mødet er hævet.
2019,32,Formanden (Henrik Dam Kristensen),S,().
2020,27,Hans Andersen (V),V,"Fordi det er det, beskæftigelsesministeren har svaret på de spørgsmål, jeg har stillet."
2020,27,Hans Andersen (V),V,"Hvis man så tror på, at mange mennesker i øvrigt vil finde retten til tidlig pension attraktiv og mere attraktiv, end regeringen har vurderet, ja, så bliver den her ordning jo næsten dobbelt så dyr."
2020,27,Hans Andersen (V),V,"Og historien skræmmer jo – for det gik fra, at efterlønnen blev vurderet til at ville blive benyttet af 17.000, til at omkring 180.000 faktisk benyttede sig af efterlønsordningen."
2020,27,Hans Andersen (V),V,"Det var altså meget dyrt, og selv Socialdemokratiet, tror jeg, måtte jo inderst inde indrømme, at det nok ikke holdt på sigt."
2020,27,Hans Andersen (V),V,Første næstformand
2017,105,Henrik Dahl (LA),LA,"Altså, situationen i Tyrkiet og EUNATO-Tyrkietrelationen forandrer sig hele tiden, og derfor er det jo ikke så mærkeligt, at den danske position også flytter sig en lille smule over tid."
2017,105,Henrik Dahl (LA),LA,Fjerde næstformand
2001,81,Bent Bøgsted (DF),DF,"Ja, det skuffer mig egentlig, at hr. Jan Petersen har den opfattelse af min holdning til arbejderne, til deputationerne, der har været inde."
2001,81,Bent Bøgsted (DF),DF,"Det er lige før jeg fortryder, at jeg støttede Socialdemokratiet i deres ønske om, at der skulle så mange deputationer ind."
2001,81,Bent Bøgsted (DF),DF,"Det er lige før jeg fortryder, at jeg støttede jer i, at der skulle være et samråd, hvis hr. Jan Petersen mener, at min opfattelse af den danske arbejder er så elendig, som hr. Jan Petersen påstår."
2001,81,Bent Bøgsted (DF),DF,"Det er faktisk en skuffelse, at hr. Jan Petersen siger det."
2001,81,Bent Bøgsted (DF),DF,"Men det tyder bare på, at hr. Jan Petersen vil have, at Dansk Folkeparti skal acceptere Socialdemokratiets synspunkter, men Socialdemokratiet vil overhovedet ikke høre på Dansk Folkepartis synspunkter, og det er selvfølgelig ikke noget, der forbedrer forholdet fremover i Ar-."
2001,81,Bent Bøgsted (DF),DF,"bejdsmarkedsudvalget, når vi skal diskutere arbejdsmarkedspolitik."
2001,81,Bent Bøgsted (DF),DF,"Men det er selvfølgelig det, hr. Jan Petersen ønsker, så det må vi tage til efterretning; men så er der jo ikke behov for at besvare flere spørgsmål, vil jeg sige til hr. Jan Petersen."
2001,81,Bent Bøgsted (DF),DF,(Kort bemærkning).
2011,33,Kristian Jensen (V),V,"Hvilke konkrete tiltag vil regeringen igangsætte for at nedbringe det administrative besvær for virksomhederne, som statsministeren lovede i sin nytårstale, og vil VKregeringens forslag om et 3års-stop for nye regler for mindre virksomheder være en del af regeringens program?"
2011,33,Kristian Jensen (V),V,(Spm. nr. S 1435).
2011,33,Kristian Jensen (V),V,13)
2011,33,Kristian Jensen (V),V,Til erhvervs- og vækstministeren af:
2021,26,Mogens Jensen (S),S,"Jeg vil jo generelt sige om hele vores engagement og involvering i Afghanistan, at det er rigtigt, at det er der mange der har talt ned, og med det resultat, vi har nu, sagt, at det var en spildt indsats, og det synspunkt deler Socialdemokratiet ikke."
2021,26,Mogens Jensen (S),S,"Vi mener, at det var helt rigtigt at gå ind i Afghanistan for at stoppe terror og for at stoppe udbredelsen af en ideologi og nogle udemokratiske kræfter og overgreb på befolkningen, og vi mener også, at den indsats har vist resultater i form af de forbedringer, der trods alt er sket for civilbefolkningen i den periode, vi har været der."
2021,26,Mogens Jensen (S),S,"Men det er jo rigtigt, at det, vi ser her som slutresultatet, kan ingen af os være tilfredse med, men jeg har det udgangspunkt, at i forhold til hvilket billede der blev tegnet af situationen i Afghanistan, så var den her til sidst også tegnet op som meget kritisk, usikker og ustabil i det billede, vi fik præsenteret her i Folketinget."
2021,26,Mogens Jensen (S),S,Første næstformand
2011,91,Flemming Møller Mortensen (S),S,Tak for det.
2011,91,Flemming Møller Mortensen (S),S,"Der er det i det, at sådan som formuleringen er lavet, synes vi fra socialdemokratisk side, at det giver en for stram binding."
2011,91,Flemming Møller Mortensen (S),S,"Vi synes, at det er gunstigt og forhåbentlig med en meget stor bredde, at vi i Kulturudvalgets regi kan lave en beretning, som også måtte vende flere aspekter end det, der er vendt i beslutningsforslaget her fra Dansk Folkeparti, og derefter kan levere en beretning til kulturministeren med den tyngde, der måtte være, at et forhåbentlig meget bredt flertal i Kulturudvalget bakker beretningen op."
2011,91,Flemming Møller Mortensen (S),S,Tredje næstformand
2022,34,Formanden (Søren Gade),V,Så vil jeg give ordet til fru Helene Liliendahl Brydensholt fra Alternativet.
2001,47,Søren Søndergaard (EL),EL,"Ja, først var det hørelsen, og så var det læsefærdighederne, og nu til sidst var det synet, der var problemet, for jeg bekræftede ikke noget som helst."
2001,47,Søren Søndergaard (EL),EL,"Men hr. Nødgaard bliver nødt til at medgive os, at det er altså lidt underligt, at et papir, som Dansk Folkeparti selv har skrevet eller har skrevet under påhr."
2001,47,Søren Søndergaard (EL),EL,"Nødgaard kan forklare, om Dansk Folkeparti selv har skrevet det, eller man bare har skrevet under på detlige pludselig bliver et ligegyldigt stykke papir, som man bare står og dissekerer ting fra."
2001,47,Søren Søndergaard (EL),EL,"Det er altså en betænkning, der er afgivet af Folketingets Kulturudvalg, og som afspejler, hvad et flertal mener, der skal ske, og det er da ikke et ligegyldigt stykke papir."
2001,47,Søren Søndergaard (EL),EL,"Jeg håber da virkelig ikke, at hr. Nødgaard generelt kaster sin underskrift i grams på alle mulige papirer på samme måde, og jeg håber da ikke heller for regeringen, når den laver aftaler med hr. Nødgaard, at hans vilje til at overholde de aftaler står mål med den manglende vilje, der er til at overholde denne aftale."
2001,47,Søren Søndergaard (EL),EL,(Kort bemærkning).
2004,31,Thomas Adelskov (S),S,"Jeg forstod, at statsministeren mener, det er vigtigt, at man fastholder presset på virksomhederne for at få dem til at oprette praktikpladser."
2004,31,Thomas Adelskov (S),S,"Jeg sidder hernede og tænker på: Hvordan er det, man skal presse virksomhederne?"
2004,31,Thomas Adelskov (S),S,"Hvad er det for et pres, statsministeren vil lægge på virksomhederne?"
2004,31,Thomas Adelskov (S),S,"Har statsministeren sagt: Hvis I ikke gør det, får I en strafafgift, eller også vil vi gøre noget andet ved jer?"
2004,31,Thomas Adelskov (S),S,"Kunne vi ikke få at vide, hvad det er for en straf, statsministeren påtænker, og hvilket pres man vil lægge på virksomhederne?"
2004,31,Thomas Adelskov (S),S,"Jeg forstod på statsministerens besvarelse til mig før, at man ikke vil være med til at lave en noget for nogetordning, hvor de virksomheder, som laver praktikpladser, får et tilskud, og de virksomheder, der ikke laver praktikpladser, bliver straffet ved at komme til at betale og finansiere de andre."
2016,52,Marie Krarup (DF),DF,Der kan ved en fejl opstå en krig.
2016,52,Marie Krarup (DF),DF,"Det er helt sikkert, sådan som situationen er lige nu, hvor det er meget anspændt."
2016,52,Marie Krarup (DF),DF,Derfor burde vi få det spændingsniveau ned.
2016,52,Marie Krarup (DF),DF,"Spændingsniveauet er meget højt, fordi vi støtter den vestukrainske dagsorden i Ukraine og har gjort det igennem nogle år, hvilket selvfølgelig er meget på tværs af både Østukraine og Rusland."
2016,52,Marie Krarup (DF),DF,"Dermed er EU og NATO desværre med til at opbygge et spændingsforhold, som gør det voldsomt farligt for balterne i øjeblikket."
2016,52,Marie Krarup (DF),DF,"Så ja, der er en trussel; det kan eksplodere; men vi kunne også afmontere truslen, hvis vi ønskede det."
2016,52,Marie Krarup (DF),DF,Men det har ikke noget beslutningsforslaget at gøre.
2016,52,Marie Krarup (DF),DF,Fjerde næstformand
2009,40,Benny Engelbrecht (S),S,"Finder ministeren det acceptabelt, at virksomheder tilsyneladende bevidst overtræder markedsføringsloven, fordi den straf, de kan få, er meget beskeden?"
2009,40,Benny Engelbrecht (S),S,(Spm. nr. S 813).
2009,40,Benny Engelbrecht (S),S,9)
2009,40,Benny Engelbrecht (S),S,Til økonomi- og erhvervsministeren af:
2012,73,(Camilla Hersom),RV,Tak for det.
2012,73,(Camilla Hersom),RV,"Der er foreløbig to, der har bedt om korte bemærkninger."
2012,73,(Camilla Hersom),RV,Den første er hr. Christian Langballe for Dansk Folkeparti.
2012,73,(Camilla Hersom),RV,54 (F 34)
2006,28,Nielsen (SF),SF,"Jeg kan konstatere, at statsministeren ikke vil sige positivt her i Folketinget, at forsvarsministeren besvarede det spørgsmål korrekt."
2006,28,Nielsen (SF),SF,Interessant!
2006,28,Nielsen (SF),SF,"Jeg kan konstatere, at statsministeren ikke vil sige, at der er færre terrorister i dag, end der var i 2001."
2006,28,Nielsen (SF),SF,"Det ville også være vanskeligt for ham at sige, men heri ligger der jo også en indrømmelse af, at denne kamp imod terror har slået fejl."
2006,28,Nielsen (SF),SF,"Og så vil jeg godt igen spørge: Er statsministeren klar over, at de argumenter, han og amerikanerne bruger for deres invasion i Afghanistan, er fuldstændig parallelle til de argumenter, som russerne brugte, da de i sin tid invaderede Afghanistan?"
2006,28,Nielsen (SF),SF,(Kort bemærkning).
2013,56,Fatma Øktem (V),V,Det kan vi jo bruge rigtig lang tid på.
2013,56,Fatma Øktem (V),V,"Men jeg kan sige det på den måde, at jeg synes, det er bekymrende, hvis det er sådan, at der ikke skal være dansk kultur i daginstitutionerne og skolerne."
2013,56,Fatma Øktem (V),V,"Det er i Danmark, vi bor, og den danske kultur skal være den bærende."
2013,56,Fatma Øktem (V),V,"Når det så er sagt, så går vi ind for det, som også er dansk, nemlig at vi har en lang og god tradition for, at der er lokalstyre, decentral styring."
2013,56,Fatma Øktem (V),V,"Men jeg opfordrer og appellerer til, at vi alle sammen selvfølgelig holder de danske traditioner i hævd og holder fast ved danske værdier, fordi de er det bærende i Danmark."
2013,56,Fatma Øktem (V),V,"Men derfra og til at lovgive om det, er der for Venstre meget langt."
2001,54,Ole Stavad (S),S,"Man kan jo blive ramt af tidnød, for jeg mener ikke, jeg fik svar."
2001,54,Ole Stavad (S),S,"Faktisk mener jeg, at jeg stillede et meget præcist spørgsmål: Mener Dansk Folkeparti, at det er fair og ordentligt, og at vi kan være bekendt over for borgerne, at de får meldt nye skatter ud på grundlag af nye vurderinger, som de end ikke får adgang til at gøre indsigelse imod og klage over, hvilket vil være retstilstanden hvert andet år, hvis ministerens lovforslag vedtages, som han har fremsat det?"
2001,54,Ole Stavad (S),S,"Så vil jeg egentlig godtfor at vide, hvad det er for et rum, vi opererer ispørge"
2022,36,Pelle Dragsted (EL),EL,Mange tak.
2022,36,Pelle Dragsted (EL),EL,Demokrati handler ikke bare om retten til at sætte et kryds hvert fjerde år.
2022,36,Pelle Dragsted (EL),EL,Det handler også om muligheden for at træffe det valg på et oplyst grundlag.
2022,36,Pelle Dragsted (EL),EL,"Og en af forudsætningerne for det er, at vælgerne har indsigt i, hvilke økonomiske interesser der kan stå bag de enkelte partier og politikere, og hvem der betaler for plakaterne, for valgmaterialer og for de reklamer på sociale medier, som partierne hvert år bruger flere og flere penge på."
2022,36,Pelle Dragsted (EL),EL,"Desværre er Danmark sammenlignet med de fleste andre lande et uland, når det kommer til åbenhed om den private partistøtte."
2022,36,Pelle Dragsted (EL),EL,"Reglerne er så hullede, at partierne uden problemer overhovedet kan skjule for befolkningen, hvem der finansierer deres valgkamp."
2022,36,Pelle Dragsted (EL),EL,"Det så vi senest, da mediet Frihedsbrevet under valgkampen afslørede, hvordan stort set alle partier var parat til at krejle med partistøttereglerne for at holde donationer hemmelige for vælgerne."
2022,36,Pelle Dragsted (EL),EL,"Derfor er Danmark også igen og igen gennem de seneste årtier blevet kritiseret af Europarådets antikorruptionskomité, GRECO, af Transparency International – en anden antikorruptionsorganisation – og senest i 2022 af EuropaKommissionen."
2022,36,Pelle Dragsted (EL),EL,"Som jeg siger, er det nogle gange lidt et dejavu at vende tilbage til Folketinget,"
2022,36,Pelle Dragsted (EL),EL,"for skiftende regeringer har gennem årene lovet bod og bedring, altså at man ville skabe større åbenhed om det her."
2022,36,Pelle Dragsted (EL),EL,"Det forslag, vi skal debattere i dag, har til formål at skabe fuld åbenhed om den private partistøtte ved at lukke de mange huller, som politikere og partier i dag bruger til at skjule for vælgerne, hvem der finansierer deres valgkampagner."
